borough,neighborhood,address,residential_unit,commercial_unit,total_unit,land_sq_ft,gross_sq_ft,year_built,price,sale_date
5,Willowbrook,2075 RICHMOND AVENUE,0,1,1,15640,6000,1983,2900000,1/27/2017 0:00
3,Windsor Terrace,3127 FT HAMILTON PKWY,0,0,0,8879,0,0,2900000,12/19/2016 0:00
4,Flushing-North,169-05 26TH   AVENUE,0,6,6,6500,4600,1949,2900000,2/24/2017 0:00
2,Wakefield,4761 WHITE PLAINS ROAD,0,2,2,6375,28300,1923,2900000,11/14/2016 0:00
3,Flatbush-East,192 EAST 56TH STREET,19,0,19,5830,19840,1930,2900000,5/12/2017 0:00
4,Long Island City,37-27 32ND   STREET,0,1,1,4772,4772,1969,2900000,6/12/2017 0:00
4,Belle Harbor,130 BEACH 134 STREET,1,0,1,4600,2664,2016,2900000,8/2/2017 0:00
3,Crown Heights,244 NEW YORK AVENUE,8,0,8,3000,7984,1929,2900000,5/18/2017 0:00
3,Bedford Stuyvesant,693 MADISON STREET,8,0,8,2958,9036,1931,2900000,3/9/2017 0:00
3,Bedford Stuyvesant,166 FRANKLIN AVENUE,10,0,10,2633,5625,1905,2900000,2/2/2017 0:00
3,Williamsburg-East,365 GRAHAM AVENUE,1,0,1,2500,1152,1920,2900000,10/7/2016 0:00
3,Williamsburg-North,140 NORTH 9TH   STREET,6,0,6,2500,3750,1910,2900000,9/26/2016 0:00
4,Long Island City,35-52 32ND   STREET,2,1,3,2500,4877,2013,2900000,1/30/2017 0:00
3,Prospect Heights,407 STERLING PLACE,2,0,2,2282,2996,1901,2900000,2/22/2017 0:00
3,Greenpoint,5 SUTTON STREET,6,0,6,2050,6488,2001,2900000,2/21/2017 0:00
3,Borough Park,4308 14TH AVENUE,2,1,3,2000,3000,1930,2900000,10/7/2016 0:00
3,Cobble Hill-West,86 UNION STREET,2,1,3,2000,3168,1931,2900000,7/31/2017 0:00
3,Boerum Hill,324 ATLANTIC AVENUE,3,1,4,1800,3840,1900,2900000,8/21/2017 0:00
3,Park Slope South,313 12TH   STREET,2,0,2,1667,2160,1901,2900000,4/25/2017 0:00
3,Park Slope,79 ST MARKS PLACE,3,0,3,2000,3092,1910,2905000,7/17/2017 0:00
4,Woodside,52-19 QUEENS BOULEVARD,0,1,1,4000,4000,1939,2925000,11/15/2016 0:00
1,Harlem,1984 MADISON AVENUE,4,0,4,1700,4400,1909,2597000,8/11/2017 0:00
3,Park Slope South,461 6 AVENUE,2,2,4,1800,3500,1899,2925000,8/11/2017 0:00
3,Park Slope,691 PRESIDENT STREET,2,0,2,1686,2295,1899,2925000,2/28/2017 0:00
3,Clinton Hill,107 GREENE AVENUE,2,0,2,1363,3360,1890,2925000,8/11/2017 0:00
3,Park Slope,607 11TH STREET,2,0,2,1875,2268,1899,2926000,6/26/2017 0:00
3,Park Slope,365 2 STREET,2,0,2,1800,2800,1901,2937500,11/30/2016 0:00
2,Fordham,2461 ELM PLACE,16,0,16,2940,12342,1931,2940000,12/1/2016 0:00
2,Riverdale,5253 SYCAMORE AVENUE,1,0,1,12200,3000,1910,2942500,10/28/2016 0:00
4,St. Albans,189-03 LINDEN BOULEVARD,0,2,2,11747,3000,1937,2950000,5/18/2017 0:00
3,Williamsburg-East,969-975 GRAND STREET,0,3,3,6166,6665,1920,2950000,9/20/2016 0:00
3,Ocean Parkway-North,1323 OCEAN PARKWAY,2,0,2,5069,3432,1930,2950000,4/24/2017 0:00
3,Bay Ridge,8009 HARBOR VIEW TERRACE,1,0,1,4200,3110,1925,2950000,4/5/2017 0:00
3,Flatbush-East,5603 SNYDER AVENUE,16,0,16,4000,12800,1930,2950000,6/15/2017 0:00
2,Morrisania,1429 PROSPECT AVENUE,15,1,16,3093,20500,1905,2950000,2/15/2017 0:00
3,Clinton Hill,310 LAFAYETTE AVENUE,3,0,3,1950,2813,1899,2950000,9/6/2016 0:00
3,Park Slope,105 6TH AVENUE,4,0,4,1892,3360,1920,2950000,11/16/2016 0:00
3,Fort Greene,121 SO ELLIOTT PLACE,3,0,3,1890,3780,1899,2950000,1/19/2017 0:00
1,Harlem,125 WEST 126TH STREET,3,0,3,1665,3332,1910,2675000,12/14/2016 0:00
1,Harlem,1991 MADISON AVENUE,4,0,4,1444,4408,1930,2675000,5/5/2017 0:00
3,Carroll Gardens,7A 2 PLACE,2,0,2,1650,2880,1899,2950000,4/21/2017 0:00
3,Williamsburg-South,259 BERRY STREET,1,0,1,1279,1692,2014,2950000,4/25/2017 0:00
4,Long Island City,10-25 48TH   AVENUE,1,2,3,5000,5900,1944,2969000,7/24/2017 0:00
3,Ocean Parkway-North,1677 OCEAN PARKWAY,2,0,2,5600,3450,1930,2970000,11/22/2016 0:00
2,Melrose,CLARKE PLACE,0,0,0,9517,0,0,2976125,2/17/2017 0:00
3,Bedford Stuyvesant,147 SKILLMAN STREET,0,0,0,2500,0,0,2980000,6/22/2017 0:00
3,Borough Park,813 63RD   STREET,0,3,3,6000,15344,1931,2990000,5/31/2017 0:00
3,Boerum Hill,225 BERGEN ST,2,0,2,2000,2880,1910,2990000,7/11/2017 0:00
3,Park Slope South,538 6 AVENUE,2,0,2,1946,3050,1899,2995000,2/17/2017 0:00
4,Far Rockaway,13-11 VIRGINIA STREET,0,1,1,40000,31157,1954,3000000,4/5/2017 0:00
2,Wakefield,4855 BALDWIN STREET,0,1,1,30750,28910,1883,3000000,4/10/2017 0:00
4,Far Rockaway,22-41 NEW HAVEN AVENUE,0,1,1,29242,49021,1965,3000000,9/12/2016 0:00
2,Hunts Point,720 GARRISON AVENUE,0,1,1,25255,17673,1950,3000000,9/26/2016 0:00
2,Baychester,3664 DYRE AVENUE,0,1,1,22000,20500,1952,3000000,4/28/2017 0:00
4,Glendale,88-03 70TH   ROAD,0,0,0,13800,12445,1943,3000000,1/3/2017 0:00
3,Greenpoint,260 NORMAN AVENUE,7,1,8,13500,22565,1931,3000000,7/19/2017 0:00
2,Morrisania,671 PROSPECT AVENUE,0,4,4,9500,28500,1915,3000000,8/7/2017 0:00
2,Bathgate,4309 3 AVENUE,0,1,1,8288,16380,1931,3000000,1/19/2017 0:00
3,Borough Park,1233 57TH   STREET,1,0,1,8013,3063,1905,3000000,12/27/2016 0:00
3,Bay Ridge,8053 HARBOR VIEW TERRACE,1,0,1,7033,2943,1930,3000000,6/28/2017 0:00
3,Prospect Heights,603 BERGEN STREET,0,1,1,6483,9500,1930,3000000,5/30/2017 0:00
4,Flushing-North,34-48 LINDEN PLACE,0,1,1,6250,6250,1968,3000000,3/28/2017 0:00
4,College Point,15-17 126TH   STREET,0,3,3,4988,10500,2009,3000000,6/29/2017 0:00
3,Ocean Parkway-North,1037 EAST 7TH STREET,1,0,1,4820,2232,1920,3000000,5/16/2017 0:00
3,Ocean Parkway-North,1056 EAST 8TH   STREET,1,0,1,4820,2315,1920,3000000,10/6/2016 0:00
4,Astoria,40-17 28TH AVENUE,0,1,1,4728,4800,1925,3000000,10/27/2016 0:00
3,Carroll Gardens,145 HUNTINGTON STREET,0,0,0,4648,0,0,3000000,8/21/2017 0:00
3,Ocean Parkway-South,2102 OCEAN PARKWAY,2,0,2,4200,1970,1920,3000000,2/24/2017 0:00
4,Jamaica,146-01 HILLSIDE AVENUE,16,0,16,4000,14280,1931,3000000,10/20/2016 0:00
3,Gravesend,135 AVENUE U,4,1,5,3200,5100,1931,3000000,2/9/2017 0:00
3,Crown Heights,1286 PRESIDENT STREET,1,0,1,3140,3544,1901,3000000,5/26/2017 0:00
4,Astoria,14-14 28TH   AVENUE,8,0,8,2800,6084,1914,3000000,9/13/2016 0:00
4,Ridgewood,67-21 FRESH POND ROAD,4,1,5,2725,4725,1930,3000000,3/3/2017 0:00
3,Prospect Heights,534 BERGEN STREET,6,0,6,2700,5826,1931,3000000,11/1/2016 0:00
3,Sunset Park,626 6TH AVENUE,1,0,1,2633,2240,1920,3000000,11/17/2016 0:00
1,Harlem,46 WEST 126 STREET,3,0,3,1998,3054,1910,2685000,9/19/2016 0:00
3,Bush Terminal,3901 2 AVENUE,0,2,2,2517,5000,1914,3000000,3/29/2017 0:00
3,Crown Heights,1402 PARK PLACE,11,1,12,2500,9000,1912,3000000,6/12/2017 0:00
1,Harlem,128 WEST 119 STREET,4,0,4,2018,3668,1929,2795000,3/17/2017 0:00
3,Bushwick,12 BELVEDERE STREET,8,1,9,2142,6240,1931,3000000,1/9/2017 0:00
3,Gowanus,233 9 STREET,3,0,3,2000,1955,1899,3000000,8/9/2017 0:00
3,Carroll Gardens,189 HUNTINGTON STREET,2,0,2,1992,2477,1899,3000000,9/29/2016 0:00
3,Williamsburg-North,200 NORTH 4TH   STREET,2,0,2,1763,2258,1901,3000000,8/25/2017 0:00
4,Long Island City,10-46 46TH ROAD,2,0,2,1658,4464,1871,3000000,12/12/2016 0:00
1,Harlem,112 WEST 118TH STREET,2,0,2,1615,3328,1998,2800000,11/16/2016 0:00
1,Harlem,147 WEST 126TH STREET,4,0,4,1682,4070,1910,2820000,10/14/2016 0:00
3,Bensonhurst,6611 18TH AVENUE,1,1,2,1139,1760,1931,3000000,6/28/2017 0:00
1,Harlem,268 WEST 139 STREET,2,0,2,1699,4000,1910,2950000,9/23/2016 0:00
1,Harlem,157 EAST 118 STREET,10,0,10,2523,8525,1900,3000000,9/8/2016 0:00
3,Boerum Hill,227 BERGEN STREET,2,0,2,2000,2880,1910,3025000,6/21/2017 0:00
3,Carroll Gardens,509 CLINTON STREET,4,0,4,1400,3200,1900,3030000,4/21/2017 0:00
1,Harlem,145 WEST 126TH STREET,11,0,11,1499,2286,1910,3003837,2/8/2017 0:00
3,Carroll Gardens,346 HOYT STREET,2,0,2,1009,1824,1901,3045000,7/27/2017 0:00
3,Gowanus,21 DENTON PLACE,0,0,0,3600,0,0,3045375,3/30/2017 0:00
3,Park Slope,253 8 STREET,2,0,2,2533,1656,1920,3050000,6/7/2017 0:00
3,Carroll Gardens,140 LUQUER STREET,4,0,4,2083,2499,1900,3050000,7/20/2017 0:00
3,Carroll Gardens,203 HUNTINGTON STREET,2,0,2,2000,2220,1899,3050000,8/18/2017 0:00
3,Crown Heights,594 ST. MARKS AVENUE,4,0,4,2000,3000,1931,3050000,1/31/2017 0:00
3,Carroll Gardens,186 SACKETT STREET,3,0,3,1895,3618,1931,3050000,2/6/2017 0:00
1,Harlem,238 WEST 139TH STREET,1,0,1,1699,3620,1910,3050000,1/31/2017 0:00
3,Brooklyn Heights,43 WILLOW PLACE,2,0,2,1575,1838,1930,3050000,2/24/2017 0:00
3,Canarsie,9612 SEAVIEW AVENUE,0,1,1,14000,800,2005,3075000,3/30/2017 0:00
2,Fieldston,4595 FIELDSTON ROAD,1,0,1,13170,3594,1920,3075000,6/22/2017 0:00
3,Bushwick,967 WILLOUGHBY AVENUE,8,0,8,2500,6200,1931,3075000,11/3/2016 0:00
3,Williamsburg-South,74 SOUTH 8TH STREET,3,0,3,2008,3520,1899,3075000,11/29/2016 0:00
1,Harlem,311 CONVENT AVENUE,1,0,1,2000,3371,1899,3200000,8/7/2017 0:00
2,Westchester,2406 WESTCHESTER AVENUE,8,0,8,2486,7316,2001,3080000,10/13/2016 0:00
3,Park Slope,294 5 AVENUE,7,2,9,2080,6444,1920,3080000,8/2/2017 0:00
3,Clinton Hill,303 VANDERBILT AVENUE,2,0,2,1601,2544,1905,3089000,1/23/2017 0:00
3,Midwood,1285 EAST 23RD   STREET,2,0,2,5000,4724,1925,3090000,9/27/2016 0:00
4,Richmond Hill,118-01 LIBERTY AVENUE,1,4,5,1573,4190,1931,3090000,11/21/2016 0:00
4,Jamaica,89-71 164TH STREET,0,1,1,14200,42600,1951,3100000,6/13/2017 0:00
2,Fieldston,6161 BROADWAY,0,1,1,13975,1232,1956,3100000,2/27/2017 0:00
3,Cypress Hills,49-57 SHEFFIELD AVENUE,8,0,8,10000,7083,1935,3100000,8/30/2017 0:00
4,Springfield Gardens,130-20 FARMERS BOULEVARD,0,1,1,8940,2112,1937,3100000,1/30/2017 0:00
3,Bensonhurst,1743 81ST   STREET,9,1,10,6990,11893,2001,3100000,10/14/2016 0:00
4,Astoria,23-23 30TH   ROAD,2,0,2,6228,1864,1925,3100000,6/15/2017 0:00
4,Far Rockaway,1701 REDFERN AVENUE,0,1,1,6148,2275,1931,3100000,2/8/2017 0:00
3,Ocean Parkway-North,921 OCEAN PARKWAY,1,0,1,6000,4360,1935,3100000,11/1/2016 0:00
3,Coney Island,2890 SHELL ROAD,0,1,1,5000,0,1931,3100000,4/6/2017 0:00
3,East New York,361 MILLER AVENUE,20,0,20,4750,16733,1925,3100000,9/6/2016 0:00
4,Astoria,21-66 31ST STREET,3,0,3,4375,2472,1920,3100000,4/26/2017 0:00
3,East New York,1049 GLENMORE AVENUE,19,0,19,4350,14460,1930,3100000,5/24/2017 0:00
3,Cobble Hill-West,153 HAMILTON AVENUE,0,2,2,3303,2650,1931,3100000,8/22/2017 0:00
3,Williamsburg-East,522 GRAND STREET,2,1,3,3125,3750,1920,3100000,7/19/2017 0:00
1,Harlem,290 WEST 137TH,4,0,4,1549,3796,1983,3205500,3/17/2017 0:00
3,Cobble Hill,119 CONGRESS STREET,4,0,4,2500,3375,1900,3100000,4/26/2017 0:00
3,Crown Heights,874 BERGEN STREET,8,0,8,2400,4400,1930,3100000,5/18/2017 0:00
3,Crown Heights,919 ST. JOHNS PLACE,8,0,8,2275,7516,1905,3100000,7/24/2017 0:00
3,Greenpoint,669 MEEKER AVENUE,9,0,9,2026,6488,2002,3100000,2/21/2017 0:00
3,Sunset Park,5201 7 AVENUE,3,0,3,1613,3240,1899,3100000,9/28/2016 0:00
3,Williamsburg-South,261 BERRY STREET,1,0,1,1266,1692,2014,3100000,12/20/2016 0:00
3,Carroll Gardens,268 SMITH STREET,3,1,4,1000,4000,1931,3100000,5/18/2017 0:00
5,Tottenville,412 SPRAGUE AVENUE,1,0,1,950,1500,1988,3100000,2/8/2017 0:00
3,Clinton Hill,296 DEKALB AVENUE,3,0,3,2000,3328,1899,3108000,9/1/2016 0:00
1,Harlem,18 EAST 129 STREET,4,0,4,1848,2585,1900,3250000,4/13/2017 0:00
3,Greenpoint,199 JAVA STREET,6,0,6,2500,6000,1931,3125000,8/15/2017 0:00
1,Harlem,229 WEST 112 STREET,3,0,3,1817,3600,1910,3250000,12/14/2016 0:00
3,Clinton Hill,580 WASHINGTON AVENUE,2,0,2,2025,3960,1899,3125000,1/11/2017 0:00
3,Park Slope,396 DOUGLASS STREET,2,0,2,1667,1624,1899,3125000,7/28/2017 0:00
3,Carroll Gardens,319 SACKETT STREET,3,0,3,1667,2142,1899,3125000,3/20/2017 0:00
3,Boerum Hill,98 DEAN STREET,3,0,3,2083,3240,1910,3140000,9/6/2016 0:00
3,Dyker Heights,1074 82ND   STREET,1,0,1,10000,2792,1920,3150000,5/18/2017 0:00
1,Harlem,255 WEST 134TH STREET,11,0,11,1499,2025,1910,3350000,5/25/2017 0:00
3,Williamsburg-South,380 SOUTH 5TH   STREET,3,0,3,3349,5244,2012,3150000,6/16/2017 0:00
3,Park Slope,409 2ND STREET,2,0,2,2000,2980,1901,3150000,7/31/2017 0:00
3,Carroll Gardens,160 CARROLL STREET,4,0,4,2000,3027,1900,3150000,12/9/2016 0:00
3,Bedford Stuyvesant,186 HERKIMER STREET,7,0,7,2439,6521,2014,3160000,9/6/2016 0:00
1,Harlem,21 HAMILTON TERRACE,2,0,2,756,4320,1901,3450000,3/31/2017 0:00
1,Harlem,148 WEST 119TH STREET,2,0,2,1817,5004,1900,3500000,2/8/2017 0:00
5,Port Richmond,1453 FOREST AVENUE,0,1,1,18890,2800,2001,3200000,7/14/2017 0:00
4,Long Island City,36-36 38TH   STREET,0,1,1,7500,8375,1930,3200000,11/3/2016 0:00
2,Morrisania,701 ELTON AVENUE,0,1,1,5000,24550,1931,3200000,2/10/2017 0:00
3,Gowanus,502-506 3RD AVENUE,0,1,1,4800,4800,1931,3200000,12/21/2016 0:00
3,Midwood,1302 AVENUE J,0,1,1,4000,7000,1927,3200000,6/21/2017 0:00
3,Ocean Parkway-North,440 AVENUE P,0,2,2,4000,8000,1936,3200000,4/28/2017 0:00
3,Midwood,1582 EAST 22ND STREET,8,0,8,4000,8125,2006,3200000,3/20/2017 0:00
3,Clinton Hill,197 WAVERLY AVENUE,0,1,1,3563,3000,1958,3200000,6/28/2017 0:00
3,Cobble Hill-West,108 BALTIC STREET,8,0,8,2621,6000,1931,3200000,10/7/2016 0:00
3,Cobble Hill-West,110 BALTIC STREET,8,0,8,2621,6000,1931,3200000,10/7/2016 0:00
3,Williamsburg-South,128 SOUTH 1ST   STREET,3,0,3,2500,3500,1899,3200000,8/2/2017 0:00
3,Williamsburg-East,376 GRAHAM AVENUE,6,0,6,2500,4125,1930,3200000,5/3/2017 0:00
3,Bushwick,100 STARR STREET,8,0,8,2500,6720,2003,3200000,8/29/2017 0:00
4,Jackson Heights,95-08 35TH AVENUE,3,2,5,2450,4300,1950,3200000,2/6/2017 0:00
3,Clinton Hill,378 GRAND AVENUE,5,0,5,2200,7040,1930,3200000,6/26/2017 0:00
3,Park Slope,168 GARFIELD PLACE,2,0,2,2000,3200,1901,3200000,2/22/2017 0:00
1,Harlem,34 HAMILTON TERRACE,1,0,1,1900,4122,1899,3535000,3/22/2017 0:00
3,Boerum Hill,214 WYCKOFF STREET,2,0,2,1800,2388,1899,3200000,9/1/2016 0:00
3,Gowanus,144 4 AVENUE,3,1,4,1453,4356,1931,3200000,8/8/2017 0:00
3,Park Slope South,425 10TH   STREET,2,0,2,1333,1624,1901,3200000,1/12/2017 0:00
3,Carroll Gardens,3A 2ND PLACE,1,0,1,1279,2880,1899,3200000,8/2/2017 0:00
1,Harlem,218 LENOX AVENUE,3,1,4,1680,4804,1909,3550000,8/8/2017 0:00
4,Bayside,34-37 BELL BOULEVARD,0,1,1,6750,5976,1931,3215000,1/12/2017 0:00
3,Ocean Parkway-North,385 OCEAN PARKWAY,3,0,3,3000,4320,1950,3225000,10/6/2016 0:00
4,Sunnyside,39-15/27 GREENPOINT AVENUE,4,5,9,4800,6700,1948,3230000,11/21/2016 0:00
2,Woodlawn,256 EAST 237 STREET,17,0,17,5400,15480,1927,3240000,6/26/2017 0:00
2,Castle Hill,410 ZEREGA AVENUE,0,0,0,57420,0,0,3246317,6/21/2017 0:00
3,Bedford Stuyvesant,1079 LAFAYETTE AVENUE,0,1,1,7500,4000,1952,3250000,7/14/2017 0:00
3,Ocean Parkway-South,464 AVENUE S,1,0,1,4000,2040,1925,3250000,3/2/2017 0:00
4,Elmhurst,40-03 76TH   STREET,16,0,16,4000,9740,1927,3250000,11/2/2016 0:00
3,Flatbush-East,803 EAST 49TH STREET,14,2,16,4000,14400,1930,3250000,6/6/2017 0:00
3,Park Slope South,269 14TH   STREET,2,0,2,3000,3096,1901,3250000,10/6/2016 0:00
3,Carroll Gardens,42 BUTLER STREET,3,0,3,2500,3800,1899,3250000,5/2/2017 0:00
3,Red Hook,136 DIKEMAN STREET,8,0,8,2500,5400,1931,3250000,5/25/2017 0:00
3,Cobble Hill-West,81 WARREN STREET,4,0,4,2496,2960,1911,3250000,10/6/2016 0:00
3,Gowanus,108 2ND STREET,2,0,2,2000,2130,1899,3250000,7/25/2017 0:00
3,Carroll Gardens,104 BUTLER STREET,3,0,3,2000,2700,1910,3250000,4/21/2017 0:00
3,Park Slope,510 7TH STREET,2,0,2,2000,2820,1901,3250000,6/22/2017 0:00
1,Harlem,411 LENOX AVENUE,2,1,3,2377,4002,1910,3650000,2/17/2017 0:00
1,Harlem,16 WEST 130 STREET,2,0,2,2498,3000,1909,3750000,6/5/2017 0:00
3,Park Slope,428 8TH STREET,2,0,2,1600,2700,1901,3250000,12/12/2016 0:00
3,Park Slope,510 12TH STREET,3,0,3,2008,2796,1901,3252000,11/11/2016 0:00
3,Park Slope South,271 14TH   STREET,2,0,2,1800,2796,1899,3258400,9/15/2016 0:00
2,Morrisania,931 BRUCKNER BOULEVARD,0,1,1,10000,20000,1920,3259250,11/17/2016 0:00
2,Williamsbridge,4114 WHITE PLAINS ROAD,0,8,8,8075,7000,1994,3275000,9/22/2016 0:00
3,Park Slope,452 8 STREET,2,0,2,1700,3060,1901,3275000,9/12/2016 0:00
3,Bush Terminal,244 52ND   STREET,0,1,1,1670,3332,1999,3280000,4/4/2017 0:00
3,Greenpoint,144 FREEMAN STREET,0,1,1,5000,5000,1963,3284000,9/15/2016 0:00
3,Carroll Gardens,52 2 PLACE,1,0,1,1280,3072,1901,3287500,1/30/2017 0:00
1,Harlem,111 WEST 128 STREET,4,0,4,2498,4800,1910,3760000,11/29/2016 0:00
2,Melrose,702 GRAND CONCOURSE,0,1,1,6890,1680,1931,3295000,6/28/2017 0:00
3,Boerum Hill,233 DEAN STREET,4,0,4,2100,3780,1920,3295000,7/27/2017 0:00
3,Cobble Hill,353 CLINTON STREET,3,0,3,1603,2912,1901,3299000,1/26/2017 0:00
5,Rossville,2420 ARTHUR KILL ROAD,0,1,1,58397,23625,2010,3300000,1/5/2017 0:00
3,Williamsburg-East,517 STAGG STREET,0,1,1,9492,9400,1930,3300000,7/27/2017 0:00
3,Ocean Hill,1425 EASTERN PARKWAY,16,0,16,5154,16000,1910,3300000,7/7/2017 0:00
3,Sunset Park,155 20TH   STREET,0,1,1,5075,10000,1954,3300000,12/16/2016 0:00
3,Ocean Parkway-North,513 QUENTIN ROAD,1,0,1,4600,1530,1930,3300000,7/26/2017 0:00
3,Borough Park,1575 46TH STREET,3,0,3,4007,4852,1920,3300000,8/30/2017 0:00
3,Ocean Parkway-North,953 EAST 8TH STREET,1,0,1,4000,2048,1930,3300000,6/29/2017 0:00
4,Flushing-North,134-06 BLOSSOM AVENUE,9,1,10,3300,9288,1998,3300000,1/25/2017 0:00
3,Sunset Park,645 4 AVENUE,0,1,1,2654,1210,1963,3300000,8/1/2017 0:00
4,Forest Hills,71-63 AUSTIN STREET,0,4,4,2625,3200,1935,3300000,9/30/2016 0:00
1,Harlem,2142 FREDRICK DOUGLASS BL,2,2,4,2546,5468,1900,3880000,5/2/2017 0:00
1,Harlem,730 ST NICHOLAS AVENUE,2,0,2,3033,8100,1910,4300000,8/10/2017 0:00
3,Carroll Gardens,311 DEGRAW STREET,2,0,2,2500,3772,1901,3300000,8/15/2017 0:00
3,Prospect Heights,321 STERLING PLACE,1,0,1,2489,3776,1899,3300000,11/10/2016 0:00
3,Fort Greene,348 ADELPHI STREET,4,0,4,2200,2618,1930,3300000,10/31/2016 0:00
3,Carroll Gardens,318 UNION STREET,4,0,4,2200,3300,1900,3300000,1/30/2017 0:00
3,Greenpoint,673 MEEKER AVENUE,6,1,7,2188,10100,2001,3300000,2/21/2017 0:00
3,Park Slope,308 7 STREET,2,0,2,2125,2646,1899,3300000,11/28/2016 0:00
3,Park Slope,104 6 AVENUE,8,0,8,2108,3760,1920,3300000,7/13/2017 0:00
3,Boerum Hill,173 BERGEN STREET,3,0,3,1942,3100,1910,3300000,9/12/2016 0:00
3,Park Slope,34 EIGHTH AVENUE,2,0,2,1900,3800,1899,3300000,1/27/2017 0:00
3,Park Slope,200 FLATBUSH AVENUE,2,1,3,1788,2979,1930,3300000,10/5/2016 0:00
3,Boerum Hill,86 4TH AVENUE,5,1,6,1680,4200,1931,3300000,11/10/2016 0:00
3,Park Slope,200 6 AVENUE,4,0,4,1656,3240,1920,3300000,12/9/2016 0:00
1,Harlem,422 ST NICHOLAS AVENUE,10,0,10,2765,11105,1932,4325000,1/4/2017 0:00
3,Bedford Stuyvesant,1 VERONA PLACE,2,0,2,1495,2800,1899,3300000,3/24/2017 0:00
2,Highbridge,1656 UNIVERSITY AVENUE,23,0,23,4000,16500,1912,3307000,12/13/2016 0:00
3,Cobble Hill,211 WARREN STREET,5,0,5,2500,5000,1900,3315000,12/20/2016 0:00
3,Boerum Hill,24 WYCKOFF STREET,3,0,3,2500,3150,1899,3325000,6/30/2017 0:00
3,Park Slope,566 CARROLL STREET,1,0,1,1143,3007,2015,3325000,6/9/2017 0:00
3,Sunset Park,528 50TH STREET,9,0,9,2504,7140,1931,3338000,10/4/2016 0:00
2,Williamsbridge,871 E.217TH ST,13,1,14,5713,1340,2015,3340000,8/14/2017 0:00
2,Belmont,689 EAST 189 STREET,20,0,20,2977,14224,1910,3340000,4/6/2017 0:00
3,Seagate,2902 WEST 37TH   STREET,0,1,1,16000,10000,1950,3350000,11/8/2016 0:00
4,Forest Hills,69-15 112TH   STREET,1,0,1,7500,5200,1990,3350000,9/8/2016 0:00
4,Flushing-North,43-14 162ND   STREET,0,1,1,7500,8100,1950,3350000,11/30/2016 0:00
3,Bay Ridge,60 92ND   STREET,1,0,1,4440,2081,1925,3350000,3/10/2017 0:00
3,Crown Heights,474 PROSPECT PLACE,4,0,4,2620,5024,1931,3350000,1/11/2017 0:00
2,Soundview,1893 RANDALL AVENUE,0,0,0,2500,0,0,3350000,1/18/2017 0:00
3,Park Slope South,432 PROSPECT AVENUE,10,0,10,2089,5720,1935,3350000,10/21/2016 0:00
3,Park Slope,258 GARFIELD PLACE,2,0,2,2000,4196,1901,3350000,5/18/2017 0:00
3,Cobble Hill,230 BALTIC STREET,3,0,3,1997,2280,1900,3350000,1/30/2017 0:00
1,Harlem,13 EAST 124TH STREET,16,0,16,2629,8500,1900,4400000,6/6/2017 0:00
3,Crown Heights,787 FRANKLIN AVENUE,4,2,6,2444,5994,1931,3375000,12/16/2016 0:00
1,Harlem,53 EAST 130 STREET,24,0,24,3797,15006,1926,4433033,9/29/2016 0:00
3,Bedford Stuyvesant,673 HALSEY STREET,8,0,8,2700,5649,1910,3385000,9/22/2016 0:00
3,Bay Ridge,255 BAY RIDGE PARKWAY,6,0,6,2350,6225,1931,3385000,1/31/2017 0:00
1,Harlem,30 WEST 141ST STREET,771,0,771,189025,555954,1959,5020000,11/7/2016 0:00
5,Concord,357 TARGEE STREET,0,1,1,55795,19435,1931,3400000,6/19/2017 0:00
4,Ridgewood,19-25 FLUSHING AVENUE,0,2,2,20579,4177,1922,3400000,2/10/2017 0:00
3,Borough Park,1566 61ST   STREET,0,1,1,8000,8000,1931,3400000,2/28/2017 0:00
4,Flushing-North,147-03 45TH   AVENUE,0,7,7,4640,4640,1930,3400000,11/4/2016 0:00
3,Bay Ridge,6811 3 AVENUE,14,2,16,4500,14600,1912,3400000,3/23/2017 0:00
3,Sunset Park,332 42ND   STREET,20,0,20,4007,12500,1929,3400000,9/27/2016 0:00
3,Bedford Stuyvesant,303 PUTNAM AVENUE,16,0,16,4000,10400,1910,3400000,5/18/2017 0:00
4,Astoria,23-77 31ST   STREET,2,0,2,2250,1302,1901,3400000,6/20/2017 0:00
3,Carroll Gardens,202 CARROLL STREET,2,0,2,2200,3740,1899,3400000,6/20/2017 0:00
3,Bedford Stuyvesant,72 HERKIMER STREET,8,0,8,2183,6400,1910,3400000,11/28/2016 0:00
4,Flushing-North,40-19 159TH   STREET,0,1,1,2000,3840,2009,3400000,3/15/2017 0:00
3,Park Slope,240 ST JOHNS PL,0,2,2,1883,2655,1800,3400000,9/8/2016 0:00
3,Park Slope,548 8TH STREET,2,0,2,1845,3024,1901,3400000,6/29/2017 0:00
3,Park Slope,119 ST JOHNS PLACE,2,0,2,1742,3396,1899,3400000,2/13/2017 0:00
3,Park Slope,487 9TH STREET,4,0,4,1573,4580,1920,3400000,10/5/2016 0:00
3,Bay Ridge,266-268 67TH STREET,18,0,18,4000,12160,1907,3410000,1/30/2017 0:00
2,Mott Haven,232 CYPRESS AVENUE,20,1,21,4000,13780,1905,3416385,10/28/2016 0:00
3,Wyckoff Heights,326 MENAHAN STREET,0,1,1,3975,4500,1931,3425000,1/12/2017 0:00
